"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","808.3","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","803.6","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","803.8","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","803.4","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","811.7","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","814.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","747.7","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","797.5","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","834.3","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","816.2","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","831.0","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","833.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063992","7.5.3.2.1.1","300.8","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063992","7.5.3.2.1.1","304.4","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063992","7.5.3.2.1.1","300.1","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063992","7.5.3.2.1.1","305.1","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063992","7.5.3.2.1.1","296.9","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063992","7.5.3.2.1.1","290.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066071","7.5.3.2.1.2","275.9","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066071","7.5.3.2.1.2","295.7","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066071","7.5.3.2.1.2","303.7","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066071","7.5.3.2.1.2","317.1","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066071","7.5.3.2.1.2","310.5","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066071","7.5.3.2.1.2","298.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","125.8","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","126.6","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","131.8","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","143.4","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","140.5","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","144.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","150.2","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","169.1","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","171.9","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","173.6","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","170.0","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","154.4","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","571.7","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","573.3","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","584.4","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","571.0","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","601.8","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","610.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","545.0","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","574.1","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","610.0","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","580.3","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","609.8","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","618.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064100","7.5.3.6.1.1","364.5","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064100","7.5.3.6.1.1","369.3","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064100","7.5.3.6.1.1","376.5","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064100","7.5.3.6.1.1","371.2","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064100","7.5.3.6.1.1","387.7","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064100","7.5.3.6.1.1","389.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066179","7.5.3.6.1.2","339.4","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066179","7.5.3.6.1.2","371.6","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066179","7.5.3.6.1.2","396.0","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066179","7.5.3.6.1.2","379.1","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066179","7.5.3.6.1.2","395.0","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066179","7.5.3.6.1.2","397.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066206","7.5.3.7.1.2","205.6","","","","1"
"2024-09","Ontario","2021A000235","Part-time employment","Women+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066206","7.5.3.7.1.2","202.5","","","","1"
"2024-10","Ontario","2021A000235","Part-time employment","Women+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066206","7.5.3.7.1.2","214.0","","","","1"
"2024-11","Ontario","2021A000235","Part-time employment","Women+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066206","7.5.3.7.1.2","201.2","","","","1"
"2024-12","Ontario","2021A000235","Part-time employment","Women+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066206","7.5.3.7.1.2","214.8","","","","1"
"2025-01","Ontario","2021A000235","Part-time employment","Women+","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066206","7.5.3.7.1.2","220.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","638.7","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","622.9","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","622.7","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","680.6","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","668.5","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","674.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","745.9","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","587.8","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","572.8","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","636.7","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","594.5","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","679.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","621.4","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","603.4","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","597.4","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","669.0","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","640.8","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","673.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","725.3","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","568.1","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","553.2","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","621.0","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","576.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","662.6","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063975","7.6.1.2.1.1","215.0","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063975","7.6.1.2.1.1","199.3","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063975","7.6.1.2.1.1","173.3","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063975","7.6.1.2.1.1","213.4","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063975","7.6.1.2.1.1","227.1","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063975","7.6.1.2.1.1","217.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066054","7.6.1.2.1.2","244.1","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066054","7.6.1.2.1.2","176.0","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066054","7.6.1.2.1.2","149.4","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066054","7.6.1.2.1.2","194.2","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066054","7.6.1.2.1.2","188.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066054","7.6.1.2.1.2","204.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","114.9","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","85.8","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","75.4","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","75.0","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","76.7","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","83.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","129.2","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","90.3","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","74.0","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","119.2","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","111.7","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","120.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","423.7","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","423.6","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","449.4","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","467.3","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","441.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","457.6","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","501.9","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","411.8","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","423.4","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","442.5","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","406.1","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","475.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064083","7.6.1.6.1.1","332.2","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064083","7.6.1.6.1.1","339.3","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064083","7.6.1.6.1.1","367.0","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064083","7.6.1.6.1.1","375.8","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064083","7.6.1.6.1.1","356.1","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064083","7.6.1.6.1.1","372.5","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066162","7.6.1.6.1.2","393.6","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066162","7.6.1.6.1.2","331.4","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066162","7.6.1.6.1.2","348.6","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066162","7.6.1.6.1.2","354.9","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066162","7.6.1.6.1.2","323.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","25 to 54 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066162","7.6.1.6.1.2","386.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064110","7.6.1.7.1.1","91.5","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064110","7.6.1.7.1.1","84.3","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064110","7.6.1.7.1.1","82.5","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064110","7.6.1.7.1.1","91.4","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064110","7.6.1.7.1.1","85.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064110","7.6.1.7.1.1","85.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066189","7.6.1.7.1.2","108.3","","","","1"
"2024-09","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066189","7.6.1.7.1.2","80.4","","","","1"
"2024-10","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066189","7.6.1.7.1.2","74.7","","","","1"
"2024-11","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066189","7.6.1.7.1.2","87.5","","","","1"
"2024-12","Ontario","2021A000235","Unemployment","Total - Gender","55 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066189","7.6.1.7.1.2","82.9","","","","1"
