"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887843","7.7.1.8.4.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066082","7.7.1.3.1.2","23.1","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066109","7.7.1.4.1.2","14.6","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064057","7.7.1.5.1.1","6.0","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066136","7.7.1.5.1.2","6.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887847","7.7.1.5.2.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887848","7.7.1.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Total - Gender","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887849","7.7.1.5.4.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063958","7.7.2.1.1.1","7.7","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066037","7.7.2.1.1.2","8.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887856","7.7.2.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887857","7.7.2.1.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887858","7.7.2.1.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581359","7.7.2.8.1.1","8.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581360","7.7.2.8.1.2","8.6","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887859","7.7.2.8.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887860","7.7.2.8.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887861","7.7.2.8.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066091","7.7.2.3.1.2","28.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066118","7.7.2.4.1.2","16.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064066","7.7.2.5.1.1","5.9","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066145","7.7.2.5.1.2","6.6","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887865","7.7.2.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887866","7.7.2.5.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Men+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887867","7.7.2.5.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063967","7.7.3.1.1.1","7.5","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066046","7.7.3.1.1.2","7.0","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887874","7.7.3.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887875","7.7.3.1.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887876","7.7.3.1.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581361","7.7.3.8.1.1","7.6","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581362","7.7.3.8.1.2","7.2","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887877","7.7.3.8.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887878","7.7.3.8.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887879","7.7.3.8.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066100","7.7.3.3.1.2","18.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066127","7.7.3.4.1.2","12.7","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064075","7.7.3.5.1.1","6.1","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066154","7.7.3.5.1.2","5.8","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887883","7.7.3.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887884","7.7.3.5.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Unemployment rate","Women+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887885","7.7.3.5.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063950","7.8.1.1.1.1","65.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066029","7.8.1.1.1.2","64.7","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887892","7.8.1.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887893","7.8.1.1.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887894","7.8.1.1.4.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581363","7.8.1.8.1.1","79.1","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581364","7.8.1.8.1.2","78.1","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887895","7.8.1.8.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887896","7.8.1.8.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887897","7.8.1.8.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066083","7.8.1.3.1.2","39.7","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066110","7.8.1.4.1.2","70.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064058","7.8.1.5.1.1","66.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066137","7.8.1.5.1.2","66.1","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887901","7.8.1.5.2.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887902","7.8.1.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Total - Gender","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887903","7.8.1.5.4.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063959","7.8.2.1.1.1","70.0","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066038","7.8.2.1.1.2","69.1","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887910","7.8.2.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887911","7.8.2.1.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887912","7.8.2.1.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581365","7.8.2.8.1.1","82.7","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581366","7.8.2.8.1.2","81.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887913","7.8.2.8.2.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887914","7.8.2.8.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887915","7.8.2.8.4.1","0.5","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066092","7.8.2.3.1.2","36.8","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066119","7.8.2.4.1.2","71.8","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064067","7.8.2.5.1.1","71.9","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066146","7.8.2.5.1.2","71.5","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887919","7.8.2.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887920","7.8.2.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Men+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887921","7.8.2.5.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063968","7.8.3.1.1.1","60.9","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066047","7.8.3.1.1.2","60.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887928","7.8.3.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887929","7.8.3.1.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887930","7.8.3.1.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581367","7.8.3.8.1.1","75.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581368","7.8.3.8.1.2","74.7","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887931","7.8.3.8.2.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887932","7.8.3.8.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887933","7.8.3.8.4.1","0.6","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066101","7.8.3.3.1.2","42.9","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066128","7.8.3.4.1.2","68.4","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064076","7.8.3.5.1.1","60.8","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066155","7.8.3.5.1.2","60.9","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887937","7.8.3.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887938","7.8.3.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Participation rate","Women+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887939","7.8.3.5.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063951","7.9.1.1.1.1","60.5","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066030","7.9.1.1.1.2","59.7","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887946","7.9.1.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887947","7.9.1.1.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887948","7.9.1.1.4.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581369","7.9.1.8.1.1","72.8","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581370","7.9.1.8.1.2","71.9","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887949","7.9.1.8.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887950","7.9.1.8.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887951","7.9.1.8.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066084","7.9.1.3.1.2","30.6","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066111","7.9.1.4.1.2","60.0","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064059","7.9.1.5.1.1","62.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066138","7.9.1.5.1.2","62.0","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887955","7.9.1.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887956","7.9.1.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Total - Gender","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887957","7.9.1.5.4.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063960","7.9.2.1.1.1","64.7","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066039","7.9.2.1.1.2","63.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887964","7.9.2.1.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887965","7.9.2.1.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887966","7.9.2.1.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581371","7.9.2.8.1.1","75.9","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581372","7.9.2.8.1.2","74.5","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887967","7.9.2.8.2.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887968","7.9.2.8.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887969","7.9.2.8.4.1","0.5","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066093","7.9.2.3.1.2","26.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066120","7.9.2.4.1.2","60.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064068","7.9.2.5.1.1","67.6","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066147","7.9.2.5.1.2","66.8","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887973","7.9.2.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887974","7.9.2.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Men+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887975","7.9.2.5.4.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063969","7.9.3.1.1.1","56.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066048","7.9.3.1.1.2","56.1","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887982","7.9.3.1.2.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887983","7.9.3.1.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887984","7.9.3.1.4.1","0.5","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581373","7.9.3.8.1.1","69.6","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581374","7.9.3.8.1.2","69.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887985","7.9.3.8.2.1","0.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887986","7.9.3.8.3.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887987","7.9.3.8.4.1","0.6","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066102","7.9.3.3.1.2","35.1","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066129","7.9.3.4.1.2","59.7","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","25 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2064077","7.9.3.5.1.1","57.1","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","25 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066156","7.9.3.5.1.2","57.4","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","25 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887991","7.9.3.5.2.1","0.3","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887992","7.9.3.5.3.1","0.2","","","","1"
"2025-01","Ontario","2021A000235","Employment rate","Women+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887993","7.9.3.5.4.1","0.4","","","","1"


